img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\1\12.png,data\3\279.png,1,demo/pair/1_3\data_1_12.npy,2,demo/pair/1_3\data_3_279.npy,0.08842968940734863
data\1\12.png,data\3\239.png,1,demo/pair/1_3\data_1_12.npy,2,demo/pair/1_3\data_3_239.npy,0.1443868726491928
data\1\12.png,data\3\308.png,1,demo/pair/1_3\data_1_12.npy,2,demo/pair/1_3\data_3_308.npy,0.1649748831987381
data\1\12.png,data\3\252.png,1,demo/pair/1_3\data_1_12.npy,2,demo/pair/1_3\data_3_252.npy,0.15829910337924957
data\1\12.png,data\3\284.png,1,demo/pair/1_3\data_1_12.npy,2,demo/pair/1_3\data_3_284.npy,0.07545600831508636
data\1\74.png,data\3\279.png,1,demo/pair/1_3\data_1_74.npy,2,demo/pair/1_3\data_3_279.npy,0.03456190973520279
data\1\74.png,data\3\239.png,1,demo/pair/1_3\data_1_74.npy,2,demo/pair/1_3\data_3_239.npy,0.06307867169380188
data\1\74.png,data\3\308.png,1,demo/pair/1_3\data_1_74.npy,2,demo/pair/1_3\data_3_308.npy,0.09014175087213516
data\1\74.png,data\3\252.png,1,demo/pair/1_3\data_1_74.npy,2,demo/pair/1_3\data_3_252.npy,0.06728462129831314
data\1\74.png,data\3\284.png,1,demo/pair/1_3\data_1_74.npy,2,demo/pair/1_3\data_3_284.npy,-0.001249874010682106
data\1\48.png,data\3\279.png,1,demo/pair/1_3\data_1_48.npy,2,demo/pair/1_3\data_3_279.npy,0.10761456936597824
data\1\48.png,data\3\239.png,1,demo/pair/1_3\data_1_48.npy,2,demo/pair/1_3\data_3_239.npy,0.16991259157657623
data\1\48.png,data\3\308.png,1,demo/pair/1_3\data_1_48.npy,2,demo/pair/1_3\data_3_308.npy,0.149849072098732
data\1\48.png,data\3\252.png,1,demo/pair/1_3\data_1_48.npy,2,demo/pair/1_3\data_3_252.npy,0.1699613779783249
data\1\48.png,data\3\284.png,1,demo/pair/1_3\data_1_48.npy,2,demo/pair/1_3\data_3_284.npy,0.08562655746936798
data\1\68.png,data\3\279.png,1,demo/pair/1_3\data_1_68.npy,2,demo/pair/1_3\data_3_279.npy,0.06187061592936516
data\1\68.png,data\3\239.png,1,demo/pair/1_3\data_1_68.npy,2,demo/pair/1_3\data_3_239.npy,0.10094700008630753
data\1\68.png,data\3\308.png,1,demo/pair/1_3\data_1_68.npy,2,demo/pair/1_3\data_3_308.npy,0.13288068771362305
data\1\68.png,data\3\252.png,1,demo/pair/1_3\data_1_68.npy,2,demo/pair/1_3\data_3_252.npy,0.09588535875082016
data\1\68.png,data\3\284.png,1,demo/pair/1_3\data_1_68.npy,2,demo/pair/1_3\data_3_284.npy,0.04858683794736862
data\1\18.png,data\3\279.png,1,demo/pair/1_3\data_1_18.npy,2,demo/pair/1_3\data_3_279.npy,0.06124916672706604
data\1\18.png,data\3\239.png,1,demo/pair/1_3\data_1_18.npy,2,demo/pair/1_3\data_3_239.npy,0.11808839440345764
data\1\18.png,data\3\308.png,1,demo/pair/1_3\data_1_18.npy,2,demo/pair/1_3\data_3_308.npy,0.13023212552070618
data\1\18.png,data\3\252.png,1,demo/pair/1_3\data_1_18.npy,2,demo/pair/1_3\data_3_252.npy,0.1304263025522232
data\1\18.png,data\3\284.png,1,demo/pair/1_3\data_1_18.npy,2,demo/pair/1_3\data_3_284.npy,0.0531410276889801
