img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\1\74.png,data\10\623.png,1,demo/pair/1_0\data_1_74.npy,2,demo/pair/1_0\data_10_623.npy,0.07238169759511948
data\1\74.png,data\10\540.png,1,demo/pair/1_0\data_1_74.npy,2,demo/pair/1_0\data_10_540.npy,0.08360020816326141
data\1\74.png,data\10\517.png,1,demo/pair/1_0\data_1_74.npy,2,demo/pair/1_0\data_10_517.npy,0.09285878390073776
data\1\74.png,data\10\641.png,1,demo/pair/1_0\data_1_74.npy,2,demo/pair/1_0\data_10_641.npy,0.10055858641862869
data\1\74.png,data\10\535.png,1,demo/pair/1_0\data_1_74.npy,2,demo/pair/1_0\data_10_535.npy,0.10093506425619125
data\1\22.png,data\10\623.png,1,demo/pair/1_0\data_1_22.npy,2,demo/pair/1_0\data_10_623.npy,0.10882691293954849
data\1\22.png,data\10\540.png,1,demo/pair/1_0\data_1_22.npy,2,demo/pair/1_0\data_10_540.npy,0.11149296909570694
data\1\22.png,data\10\517.png,1,demo/pair/1_0\data_1_22.npy,2,demo/pair/1_0\data_10_517.npy,0.11127431690692902
data\1\22.png,data\10\641.png,1,demo/pair/1_0\data_1_22.npy,2,demo/pair/1_0\data_10_641.npy,0.1127423420548439
data\1\22.png,data\10\535.png,1,demo/pair/1_0\data_1_22.npy,2,demo/pair/1_0\data_10_535.npy,0.12435296177864075
data\1\77.png,data\10\623.png,1,demo/pair/1_0\data_1_77.npy,2,demo/pair/1_0\data_10_623.npy,0.023211965337395668
data\1\77.png,data\10\540.png,1,demo/pair/1_0\data_1_77.npy,2,demo/pair/1_0\data_10_540.npy,0.04436648264527321
data\1\77.png,data\10\517.png,1,demo/pair/1_0\data_1_77.npy,2,demo/pair/1_0\data_10_517.npy,0.055518705397844315
data\1\77.png,data\10\641.png,1,demo/pair/1_0\data_1_77.npy,2,demo/pair/1_0\data_10_641.npy,0.05250954255461693
data\1\77.png,data\10\535.png,1,demo/pair/1_0\data_1_77.npy,2,demo/pair/1_0\data_10_535.npy,0.05671916902065277
data\1\107.png,data\10\623.png,1,demo/pair/1_0\data_1_107.npy,2,demo/pair/1_0\data_10_623.npy,0.15666787326335907
data\1\107.png,data\10\540.png,1,demo/pair/1_0\data_1_107.npy,2,demo/pair/1_0\data_10_540.npy,0.1642983853816986
data\1\107.png,data\10\517.png,1,demo/pair/1_0\data_1_107.npy,2,demo/pair/1_0\data_10_517.npy,0.14496682584285736
data\1\107.png,data\10\641.png,1,demo/pair/1_0\data_1_107.npy,2,demo/pair/1_0\data_10_641.npy,0.17421892285346985
data\1\107.png,data\10\535.png,1,demo/pair/1_0\data_1_107.npy,2,demo/pair/1_0\data_10_535.npy,0.16260457038879395
data\1\68.png,data\10\623.png,1,demo/pair/1_0\data_1_68.npy,2,demo/pair/1_0\data_10_623.npy,0.09629698097705841
data\1\68.png,data\10\540.png,1,demo/pair/1_0\data_1_68.npy,2,demo/pair/1_0\data_10_540.npy,0.11237002164125443
data\1\68.png,data\10\517.png,1,demo/pair/1_0\data_1_68.npy,2,demo/pair/1_0\data_10_517.npy,0.11708482354879379
data\1\68.png,data\10\641.png,1,demo/pair/1_0\data_1_68.npy,2,demo/pair/1_0\data_10_641.npy,0.13671477138996124
data\1\68.png,data\10\535.png,1,demo/pair/1_0\data_1_68.npy,2,demo/pair/1_0\data_10_535.npy,0.12808440625667572
