img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\10\657.png,data\4\189.png,1,demo/pair/0_4\data_10_657.npy,2,demo/pair/0_4\data_4_189.npy,0.3422863185405731
data\10\657.png,data\4\55.png,1,demo/pair/0_4\data_10_657.npy,2,demo/pair/0_4\data_4_55.npy,0.222531259059906
data\10\657.png,data\4\28.png,1,demo/pair/0_4\data_10_657.npy,2,demo/pair/0_4\data_4_28.npy,0.2463144212961197
data\10\657.png,data\4\44.png,1,demo/pair/0_4\data_10_657.npy,2,demo/pair/0_4\data_4_44.npy,0.21022357046604156
data\10\657.png,data\4\32.png,1,demo/pair/0_4\data_10_657.npy,2,demo/pair/0_4\data_4_32.npy,0.23121623694896698
data\10\659.png,data\4\189.png,1,demo/pair/0_4\data_10_659.npy,2,demo/pair/0_4\data_4_189.npy,0.3654782772064209
data\10\659.png,data\4\55.png,1,demo/pair/0_4\data_10_659.npy,2,demo/pair/0_4\data_4_55.npy,0.22212135791778564
data\10\659.png,data\4\28.png,1,demo/pair/0_4\data_10_659.npy,2,demo/pair/0_4\data_4_28.npy,0.24766816198825836
data\10\659.png,data\4\44.png,1,demo/pair/0_4\data_10_659.npy,2,demo/pair/0_4\data_4_44.npy,0.20678222179412842
data\10\659.png,data\4\32.png,1,demo/pair/0_4\data_10_659.npy,2,demo/pair/0_4\data_4_32.npy,0.2373753786087036
data\10\540.png,data\4\189.png,1,demo/pair/0_4\data_10_540.npy,2,demo/pair/0_4\data_4_189.npy,0.3953491151332855
data\10\540.png,data\4\55.png,1,demo/pair/0_4\data_10_540.npy,2,demo/pair/0_4\data_4_55.npy,0.25993990898132324
data\10\540.png,data\4\28.png,1,demo/pair/0_4\data_10_540.npy,2,demo/pair/0_4\data_4_28.npy,0.28489142656326294
data\10\540.png,data\4\44.png,1,demo/pair/0_4\data_10_540.npy,2,demo/pair/0_4\data_4_44.npy,0.24751636385917664
data\10\540.png,data\4\32.png,1,demo/pair/0_4\data_10_540.npy,2,demo/pair/0_4\data_4_32.npy,0.27483370900154114
data\10\623.png,data\4\189.png,1,demo/pair/0_4\data_10_623.npy,2,demo/pair/0_4\data_4_189.npy,0.35922831296920776
data\10\623.png,data\4\55.png,1,demo/pair/0_4\data_10_623.npy,2,demo/pair/0_4\data_4_55.npy,0.2605638802051544
data\10\623.png,data\4\28.png,1,demo/pair/0_4\data_10_623.npy,2,demo/pair/0_4\data_4_28.npy,0.24958883225917816
data\10\623.png,data\4\44.png,1,demo/pair/0_4\data_10_623.npy,2,demo/pair/0_4\data_4_44.npy,0.2232775241136551
data\10\623.png,data\4\32.png,1,demo/pair/0_4\data_10_623.npy,2,demo/pair/0_4\data_4_32.npy,0.23226256668567657
data\10\661.png,data\4\189.png,1,demo/pair/0_4\data_10_661.npy,2,demo/pair/0_4\data_4_189.npy,0.36075448989868164
data\10\661.png,data\4\55.png,1,demo/pair/0_4\data_10_661.npy,2,demo/pair/0_4\data_4_55.npy,0.21018807590007782
data\10\661.png,data\4\28.png,1,demo/pair/0_4\data_10_661.npy,2,demo/pair/0_4\data_4_28.npy,0.24397210776805878
data\10\661.png,data\4\44.png,1,demo/pair/0_4\data_10_661.npy,2,demo/pair/0_4\data_4_44.npy,0.2056218385696411
data\10\661.png,data\4\32.png,1,demo/pair/0_4\data_10_661.npy,2,demo/pair/0_4\data_4_32.npy,0.23874494433403015
