img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\10\572.png,data\6\561.png,1,demo/pair/0_6\data_10_572.npy,2,demo/pair/0_6\data_6_561.npy,0.34207725524902344
data\10\572.png,data\6\392.png,1,demo/pair/0_6\data_10_572.npy,2,demo/pair/0_6\data_6_392.npy,0.31418052315711975
data\10\572.png,data\6\600.png,1,demo/pair/0_6\data_10_572.npy,2,demo/pair/0_6\data_6_600.npy,0.3262765407562256
data\10\572.png,data\6\385.png,1,demo/pair/0_6\data_10_572.npy,2,demo/pair/0_6\data_6_385.npy,0.32448849081993103
data\10\572.png,data\6\540.png,1,demo/pair/0_6\data_10_572.npy,2,demo/pair/0_6\data_6_540.npy,0.36349979043006897
data\10\535.png,data\6\561.png,1,demo/pair/0_6\data_10_535.npy,2,demo/pair/0_6\data_6_561.npy,0.3208152949810028
data\10\535.png,data\6\392.png,1,demo/pair/0_6\data_10_535.npy,2,demo/pair/0_6\data_6_392.npy,0.2943758964538574
data\10\535.png,data\6\600.png,1,demo/pair/0_6\data_10_535.npy,2,demo/pair/0_6\data_6_600.npy,0.30739912390708923
data\10\535.png,data\6\385.png,1,demo/pair/0_6\data_10_535.npy,2,demo/pair/0_6\data_6_385.npy,0.3141726851463318
data\10\535.png,data\6\540.png,1,demo/pair/0_6\data_10_535.npy,2,demo/pair/0_6\data_6_540.npy,0.3415970206260681
data\10\641.png,data\6\561.png,1,demo/pair/0_6\data_10_641.npy,2,demo/pair/0_6\data_6_561.npy,0.3264997601509094
data\10\641.png,data\6\392.png,1,demo/pair/0_6\data_10_641.npy,2,demo/pair/0_6\data_6_392.npy,0.3071729838848114
data\10\641.png,data\6\600.png,1,demo/pair/0_6\data_10_641.npy,2,demo/pair/0_6\data_6_600.npy,0.3265165090560913
data\10\641.png,data\6\385.png,1,demo/pair/0_6\data_10_641.npy,2,demo/pair/0_6\data_6_385.npy,0.31215015053749084
data\10\641.png,data\6\540.png,1,demo/pair/0_6\data_10_641.npy,2,demo/pair/0_6\data_6_540.npy,0.33765825629234314
data\10\661.png,data\6\561.png,1,demo/pair/0_6\data_10_661.npy,2,demo/pair/0_6\data_6_561.npy,0.347270667552948
data\10\661.png,data\6\392.png,1,demo/pair/0_6\data_10_661.npy,2,demo/pair/0_6\data_6_392.npy,0.326566219329834
data\10\661.png,data\6\600.png,1,demo/pair/0_6\data_10_661.npy,2,demo/pair/0_6\data_6_600.npy,0.3528560400009155
data\10\661.png,data\6\385.png,1,demo/pair/0_6\data_10_661.npy,2,demo/pair/0_6\data_6_385.npy,0.3224245309829712
data\10\661.png,data\6\540.png,1,demo/pair/0_6\data_10_661.npy,2,demo/pair/0_6\data_6_540.npy,0.3748971223831177
data\10\657.png,data\6\561.png,1,demo/pair/0_6\data_10_657.npy,2,demo/pair/0_6\data_6_561.npy,0.3145161271095276
data\10\657.png,data\6\392.png,1,demo/pair/0_6\data_10_657.npy,2,demo/pair/0_6\data_6_392.npy,0.296439528465271
data\10\657.png,data\6\600.png,1,demo/pair/0_6\data_10_657.npy,2,demo/pair/0_6\data_6_600.npy,0.2977142333984375
data\10\657.png,data\6\385.png,1,demo/pair/0_6\data_10_657.npy,2,demo/pair/0_6\data_6_385.npy,0.2974661588668823
data\10\657.png,data\6\540.png,1,demo/pair/0_6\data_10_657.npy,2,demo/pair/0_6\data_6_540.npy,0.33059757947921753
