img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\3\279.png,data\4\28.png,1,demo/pair/3_4\data_3_279.npy,2,demo/pair/3_4\data_4_28.npy,0.147865891456604
data\3\279.png,data\4\157.png,1,demo/pair/3_4\data_3_279.npy,2,demo/pair/3_4\data_4_157.npy,0.21413996815681458
data\3\279.png,data\4\55.png,1,demo/pair/3_4\data_3_279.npy,2,demo/pair/3_4\data_4_55.npy,0.10402838885784149
data\3\279.png,data\4\32.png,1,demo/pair/3_4\data_3_279.npy,2,demo/pair/3_4\data_4_32.npy,0.1638929694890976
data\3\279.png,data\4\47.png,1,demo/pair/3_4\data_3_279.npy,2,demo/pair/3_4\data_4_47.npy,0.1224551573395729
data\3\231.png,data\4\28.png,1,demo/pair/3_4\data_3_231.npy,2,demo/pair/3_4\data_4_28.npy,0.18698722124099731
data\3\231.png,data\4\157.png,1,demo/pair/3_4\data_3_231.npy,2,demo/pair/3_4\data_4_157.npy,0.2182583510875702
data\3\231.png,data\4\55.png,1,demo/pair/3_4\data_3_231.npy,2,demo/pair/3_4\data_4_55.npy,0.13025711476802826
data\3\231.png,data\4\32.png,1,demo/pair/3_4\data_3_231.npy,2,demo/pair/3_4\data_4_32.npy,0.1964658796787262
data\3\231.png,data\4\47.png,1,demo/pair/3_4\data_3_231.npy,2,demo/pair/3_4\data_4_47.npy,0.14522238075733185
data\3\305.png,data\4\28.png,1,demo/pair/3_4\data_3_305.npy,2,demo/pair/3_4\data_4_28.npy,0.1863134652376175
data\3\305.png,data\4\157.png,1,demo/pair/3_4\data_3_305.npy,2,demo/pair/3_4\data_4_157.npy,0.23002804815769196
data\3\305.png,data\4\55.png,1,demo/pair/3_4\data_3_305.npy,2,demo/pair/3_4\data_4_55.npy,0.14897559583187103
data\3\305.png,data\4\32.png,1,demo/pair/3_4\data_3_305.npy,2,demo/pair/3_4\data_4_32.npy,0.19959533214569092
data\3\305.png,data\4\47.png,1,demo/pair/3_4\data_3_305.npy,2,demo/pair/3_4\data_4_47.npy,0.16235469281673431
data\3\311.png,data\4\28.png,1,demo/pair/3_4\data_3_311.npy,2,demo/pair/3_4\data_4_28.npy,0.16142934560775757
data\3\311.png,data\4\157.png,1,demo/pair/3_4\data_3_311.npy,2,demo/pair/3_4\data_4_157.npy,0.2205575406551361
data\3\311.png,data\4\55.png,1,demo/pair/3_4\data_3_311.npy,2,demo/pair/3_4\data_4_55.npy,0.13115140795707703
data\3\311.png,data\4\32.png,1,demo/pair/3_4\data_3_311.npy,2,demo/pair/3_4\data_4_32.npy,0.17711101472377777
data\3\311.png,data\4\47.png,1,demo/pair/3_4\data_3_311.npy,2,demo/pair/3_4\data_4_47.npy,0.1515347808599472
data\3\308.png,data\4\28.png,1,demo/pair/3_4\data_3_308.npy,2,demo/pair/3_4\data_4_28.npy,0.20947526395320892
data\3\308.png,data\4\157.png,1,demo/pair/3_4\data_3_308.npy,2,demo/pair/3_4\data_4_157.npy,0.2436152994632721
data\3\308.png,data\4\55.png,1,demo/pair/3_4\data_3_308.npy,2,demo/pair/3_4\data_4_55.npy,0.15689405798912048
data\3\308.png,data\4\32.png,1,demo/pair/3_4\data_3_308.npy,2,demo/pair/3_4\data_4_32.npy,0.21635599434375763
data\3\308.png,data\4\47.png,1,demo/pair/3_4\data_3_308.npy,2,demo/pair/3_4\data_4_47.npy,0.17248894274234772
