img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\1\68.png,data\4\55.png,1,demo/pair/1_4\data_1_68.npy,2,demo/pair/1_4\data_4_55.npy,0.23817826807498932
data\1\68.png,data\4\44.png,1,demo/pair/1_4\data_1_68.npy,2,demo/pair/1_4\data_4_44.npy,0.26486364006996155
data\1\68.png,data\4\189.png,1,demo/pair/1_4\data_1_68.npy,2,demo/pair/1_4\data_4_189.npy,0.18168768286705017
data\1\68.png,data\4\10.png,1,demo/pair/1_4\data_1_68.npy,2,demo/pair/1_4\data_4_10.npy,0.3486064076423645
data\1\68.png,data\4\157.png,1,demo/pair/1_4\data_1_68.npy,2,demo/pair/1_4\data_4_157.npy,0.23679547011852264
data\1\74.png,data\4\55.png,1,demo/pair/1_4\data_1_74.npy,2,demo/pair/1_4\data_4_55.npy,0.24796992540359497
data\1\74.png,data\4\44.png,1,demo/pair/1_4\data_1_74.npy,2,demo/pair/1_4\data_4_44.npy,0.2513923943042755
data\1\74.png,data\4\189.png,1,demo/pair/1_4\data_1_74.npy,2,demo/pair/1_4\data_4_189.npy,0.14808396995067596
data\1\74.png,data\4\10.png,1,demo/pair/1_4\data_1_74.npy,2,demo/pair/1_4\data_4_10.npy,0.3477640748023987
data\1\74.png,data\4\157.png,1,demo/pair/1_4\data_1_74.npy,2,demo/pair/1_4\data_4_157.npy,0.2015642374753952
data\1\77.png,data\4\55.png,1,demo/pair/1_4\data_1_77.npy,2,demo/pair/1_4\data_4_55.npy,0.21964606642723083
data\1\77.png,data\4\44.png,1,demo/pair/1_4\data_1_77.npy,2,demo/pair/1_4\data_4_44.npy,0.24645042419433594
data\1\77.png,data\4\189.png,1,demo/pair/1_4\data_1_77.npy,2,demo/pair/1_4\data_4_189.npy,0.13905367255210876
data\1\77.png,data\4\10.png,1,demo/pair/1_4\data_1_77.npy,2,demo/pair/1_4\data_4_10.npy,0.31536054611206055
data\1\77.png,data\4\157.png,1,demo/pair/1_4\data_1_77.npy,2,demo/pair/1_4\data_4_157.npy,0.18552416563034058
data\1\31.png,data\4\55.png,1,demo/pair/1_4\data_1_31.npy,2,demo/pair/1_4\data_4_55.npy,0.22526732087135315
data\1\31.png,data\4\44.png,1,demo/pair/1_4\data_1_31.npy,2,demo/pair/1_4\data_4_44.npy,0.1798916459083557
data\1\31.png,data\4\189.png,1,demo/pair/1_4\data_1_31.npy,2,demo/pair/1_4\data_4_189.npy,0.13728831708431244
data\1\31.png,data\4\10.png,1,demo/pair/1_4\data_1_31.npy,2,demo/pair/1_4\data_4_10.npy,0.2929064929485321
data\1\31.png,data\4\157.png,1,demo/pair/1_4\data_1_31.npy,2,demo/pair/1_4\data_4_157.npy,0.1981838047504425
data\1\12.png,data\4\55.png,1,demo/pair/1_4\data_1_12.npy,2,demo/pair/1_4\data_4_55.npy,0.230657160282135
data\1\12.png,data\4\44.png,1,demo/pair/1_4\data_1_12.npy,2,demo/pair/1_4\data_4_44.npy,0.2122538983821869
data\1\12.png,data\4\189.png,1,demo/pair/1_4\data_1_12.npy,2,demo/pair/1_4\data_4_189.npy,0.0835527703166008
data\1\12.png,data\4\10.png,1,demo/pair/1_4\data_1_12.npy,2,demo/pair/1_4\data_4_10.npy,0.28698408603668213
data\1\12.png,data\4\157.png,1,demo/pair/1_4\data_1_12.npy,2,demo/pair/1_4\data_4_157.npy,0.15760424733161926
