img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\3\311.png,data\6\385.png,1,demo/pair/3_6\data_3_311.npy,2,demo/pair/3_6\data_6_385.npy,0.8774869441986084
data\3\311.png,data\6\541.png,1,demo/pair/3_6\data_3_311.npy,2,demo/pair/3_6\data_6_541.npy,0.8323591351509094
data\3\311.png,data\6\561.png,1,demo/pair/3_6\data_3_311.npy,2,demo/pair/3_6\data_6_561.npy,0.8404943943023682
data\3\311.png,data\6\392.png,1,demo/pair/3_6\data_3_311.npy,2,demo/pair/3_6\data_6_392.npy,0.8485427498817444
data\3\311.png,data\6\540.png,1,demo/pair/3_6\data_3_311.npy,2,demo/pair/3_6\data_6_540.npy,0.8403013348579407
data\3\279.png,data\6\385.png,1,demo/pair/3_6\data_3_279.npy,2,demo/pair/3_6\data_6_385.npy,0.8797723054885864
data\3\279.png,data\6\541.png,1,demo/pair/3_6\data_3_279.npy,2,demo/pair/3_6\data_6_541.npy,0.8114484548568726
data\3\279.png,data\6\561.png,1,demo/pair/3_6\data_3_279.npy,2,demo/pair/3_6\data_6_561.npy,0.7828688621520996
data\3\279.png,data\6\392.png,1,demo/pair/3_6\data_3_279.npy,2,demo/pair/3_6\data_6_392.npy,0.8559069037437439
data\3\279.png,data\6\540.png,1,demo/pair/3_6\data_3_279.npy,2,demo/pair/3_6\data_6_540.npy,0.8307088613510132
data\3\305.png,data\6\385.png,1,demo/pair/3_6\data_3_305.npy,2,demo/pair/3_6\data_6_385.npy,0.8738209009170532
data\3\305.png,data\6\541.png,1,demo/pair/3_6\data_3_305.npy,2,demo/pair/3_6\data_6_541.npy,0.8278518915176392
data\3\305.png,data\6\561.png,1,demo/pair/3_6\data_3_305.npy,2,demo/pair/3_6\data_6_561.npy,0.8225811719894409
data\3\305.png,data\6\392.png,1,demo/pair/3_6\data_3_305.npy,2,demo/pair/3_6\data_6_392.npy,0.8638538718223572
data\3\305.png,data\6\540.png,1,demo/pair/3_6\data_3_305.npy,2,demo/pair/3_6\data_6_540.npy,0.8368274569511414
data\3\308.png,data\6\385.png,1,demo/pair/3_6\data_3_308.npy,2,demo/pair/3_6\data_6_385.npy,0.8714237809181213
data\3\308.png,data\6\541.png,1,demo/pair/3_6\data_3_308.npy,2,demo/pair/3_6\data_6_541.npy,0.8141107559204102
data\3\308.png,data\6\561.png,1,demo/pair/3_6\data_3_308.npy,2,demo/pair/3_6\data_6_561.npy,0.8247134685516357
data\3\308.png,data\6\392.png,1,demo/pair/3_6\data_3_308.npy,2,demo/pair/3_6\data_6_392.npy,0.8521665930747986
data\3\308.png,data\6\540.png,1,demo/pair/3_6\data_3_308.npy,2,demo/pair/3_6\data_6_540.npy,0.8228784203529358
data\3\231.png,data\6\385.png,1,demo/pair/3_6\data_3_231.npy,2,demo/pair/3_6\data_6_385.npy,0.8230957388877869
data\3\231.png,data\6\541.png,1,demo/pair/3_6\data_3_231.npy,2,demo/pair/3_6\data_6_541.npy,0.8016462922096252
data\3\231.png,data\6\561.png,1,demo/pair/3_6\data_3_231.npy,2,demo/pair/3_6\data_6_561.npy,0.7510709762573242
data\3\231.png,data\6\392.png,1,demo/pair/3_6\data_3_231.npy,2,demo/pair/3_6\data_6_392.npy,0.8367047905921936
data\3\231.png,data\6\540.png,1,demo/pair/3_6\data_3_231.npy,2,demo/pair/3_6\data_6_540.npy,0.8193675875663757
