img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\8\367.png,data\9\46.png,1,demo/pair/8_9\data_8_367.npy,2,demo/pair/8_9\data_9_46.npy,0.1643027365207672
data\8\367.png,data\9\254.png,1,demo/pair/8_9\data_8_367.npy,2,demo/pair/8_9\data_9_254.npy,0.13782314956188202
data\8\367.png,data\9\114.png,1,demo/pair/8_9\data_8_367.npy,2,demo/pair/8_9\data_9_114.npy,0.08325711637735367
data\8\367.png,data\9\37.png,1,demo/pair/8_9\data_8_367.npy,2,demo/pair/8_9\data_9_37.npy,0.1578994244337082
data\8\367.png,data\9\29.png,1,demo/pair/8_9\data_8_367.npy,2,demo/pair/8_9\data_9_29.npy,0.17984673380851746
data\8\336.png,data\9\46.png,1,demo/pair/8_9\data_8_336.npy,2,demo/pair/8_9\data_9_46.npy,0.18686436116695404
data\8\336.png,data\9\254.png,1,demo/pair/8_9\data_8_336.npy,2,demo/pair/8_9\data_9_254.npy,0.15523047745227814
data\8\336.png,data\9\114.png,1,demo/pair/8_9\data_8_336.npy,2,demo/pair/8_9\data_9_114.npy,0.09901241958141327
data\8\336.png,data\9\37.png,1,demo/pair/8_9\data_8_336.npy,2,demo/pair/8_9\data_9_37.npy,0.17419230937957764
data\8\336.png,data\9\29.png,1,demo/pair/8_9\data_8_336.npy,2,demo/pair/8_9\data_9_29.npy,0.19705839455127716
data\8\487.png,data\9\46.png,1,demo/pair/8_9\data_8_487.npy,2,demo/pair/8_9\data_9_46.npy,0.14007046818733215
data\8\487.png,data\9\254.png,1,demo/pair/8_9\data_8_487.npy,2,demo/pair/8_9\data_9_254.npy,0.12524467706680298
data\8\487.png,data\9\114.png,1,demo/pair/8_9\data_8_487.npy,2,demo/pair/8_9\data_9_114.npy,0.07277768105268478
data\8\487.png,data\9\37.png,1,demo/pair/8_9\data_8_487.npy,2,demo/pair/8_9\data_9_37.npy,0.12903353571891785
data\8\487.png,data\9\29.png,1,demo/pair/8_9\data_8_487.npy,2,demo/pair/8_9\data_9_29.npy,0.12806494534015656
data\8\392.png,data\9\46.png,1,demo/pair/8_9\data_8_392.npy,2,demo/pair/8_9\data_9_46.npy,0.1812203973531723
data\8\392.png,data\9\254.png,1,demo/pair/8_9\data_8_392.npy,2,demo/pair/8_9\data_9_254.npy,0.14385102689266205
data\8\392.png,data\9\114.png,1,demo/pair/8_9\data_8_392.npy,2,demo/pair/8_9\data_9_114.npy,0.09975265711545944
data\8\392.png,data\9\37.png,1,demo/pair/8_9\data_8_392.npy,2,demo/pair/8_9\data_9_37.npy,0.17448115348815918
data\8\392.png,data\9\29.png,1,demo/pair/8_9\data_8_392.npy,2,demo/pair/8_9\data_9_29.npy,0.18307603895664215
data\8\482.png,data\9\46.png,1,demo/pair/8_9\data_8_482.npy,2,demo/pair/8_9\data_9_46.npy,0.10580619424581528
data\8\482.png,data\9\254.png,1,demo/pair/8_9\data_8_482.npy,2,demo/pair/8_9\data_9_254.npy,0.11935286223888397
data\8\482.png,data\9\114.png,1,demo/pair/8_9\data_8_482.npy,2,demo/pair/8_9\data_9_114.npy,0.05376390367746353
data\8\482.png,data\9\37.png,1,demo/pair/8_9\data_8_482.npy,2,demo/pair/8_9\data_9_37.npy,0.09228399395942688
data\8\482.png,data\9\29.png,1,demo/pair/8_9\data_8_482.npy,2,demo/pair/8_9\data_9_29.npy,0.09174009412527084
