img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\1\77.png,data\8\487.png,1,demo/pair/1_8\data_1_77.npy,2,demo/pair/1_8\data_8_487.npy,0.047490399330854416
data\1\77.png,data\8\496.png,1,demo/pair/1_8\data_1_77.npy,2,demo/pair/1_8\data_8_496.npy,0.05283878371119499
data\1\77.png,data\8\392.png,1,demo/pair/1_8\data_1_77.npy,2,demo/pair/1_8\data_8_392.npy,0.06670565903186798
data\1\77.png,data\8\336.png,1,demo/pair/1_8\data_1_77.npy,2,demo/pair/1_8\data_8_336.npy,0.06356972455978394
data\1\77.png,data\8\408.png,1,demo/pair/1_8\data_1_77.npy,2,demo/pair/1_8\data_8_408.npy,0.05584890395402908
data\1\18.png,data\8\487.png,1,demo/pair/1_8\data_1_18.npy,2,demo/pair/1_8\data_8_487.npy,0.11461222171783447
data\1\18.png,data\8\496.png,1,demo/pair/1_8\data_1_18.npy,2,demo/pair/1_8\data_8_496.npy,0.1374228596687317
data\1\18.png,data\8\392.png,1,demo/pair/1_8\data_1_18.npy,2,demo/pair/1_8\data_8_392.npy,0.1048237606883049
data\1\18.png,data\8\336.png,1,demo/pair/1_8\data_1_18.npy,2,demo/pair/1_8\data_8_336.npy,0.09295529127120972
data\1\18.png,data\8\408.png,1,demo/pair/1_8\data_1_18.npy,2,demo/pair/1_8\data_8_408.npy,0.10360617935657501
data\1\27.png,data\8\487.png,1,demo/pair/1_8\data_1_27.npy,2,demo/pair/1_8\data_8_487.npy,0.18355125188827515
data\1\27.png,data\8\496.png,1,demo/pair/1_8\data_1_27.npy,2,demo/pair/1_8\data_8_496.npy,0.21629950404167175
data\1\27.png,data\8\392.png,1,demo/pair/1_8\data_1_27.npy,2,demo/pair/1_8\data_8_392.npy,0.15929065644741058
data\1\27.png,data\8\336.png,1,demo/pair/1_8\data_1_27.npy,2,demo/pair/1_8\data_8_336.npy,0.1649169921875
data\1\27.png,data\8\408.png,1,demo/pair/1_8\data_1_27.npy,2,demo/pair/1_8\data_8_408.npy,0.15954668819904327
data\1\68.png,data\8\487.png,1,demo/pair/1_8\data_1_68.npy,2,demo/pair/1_8\data_8_487.npy,0.10958043485879898
data\1\68.png,data\8\496.png,1,demo/pair/1_8\data_1_68.npy,2,demo/pair/1_8\data_8_496.npy,0.12055950611829758
data\1\68.png,data\8\392.png,1,demo/pair/1_8\data_1_68.npy,2,demo/pair/1_8\data_8_392.npy,0.09266175329685211
data\1\68.png,data\8\336.png,1,demo/pair/1_8\data_1_68.npy,2,demo/pair/1_8\data_8_336.npy,0.08789364248514175
data\1\68.png,data\8\408.png,1,demo/pair/1_8\data_1_68.npy,2,demo/pair/1_8\data_8_408.npy,0.10111997276544571
data\1\74.png,data\8\487.png,1,demo/pair/1_8\data_1_74.npy,2,demo/pair/1_8\data_8_487.npy,0.09817258268594742
data\1\74.png,data\8\496.png,1,demo/pair/1_8\data_1_74.npy,2,demo/pair/1_8\data_8_496.npy,0.11767691373825073
data\1\74.png,data\8\392.png,1,demo/pair/1_8\data_1_74.npy,2,demo/pair/1_8\data_8_392.npy,0.11331898719072342
data\1\74.png,data\8\336.png,1,demo/pair/1_8\data_1_74.npy,2,demo/pair/1_8\data_8_336.npy,0.09936634451150894
data\1\74.png,data\8\408.png,1,demo/pair/1_8\data_1_74.npy,2,demo/pair/1_8\data_8_408.npy,0.08711662143468857
