img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\1\74.png,data\9\151.png,1,demo/pair/1_9\data_1_74.npy,2,demo/pair/1_9\data_9_151.npy,0.26292115449905396
data\1\74.png,data\9\52.png,1,demo/pair/1_9\data_1_74.npy,2,demo/pair/1_9\data_9_52.npy,0.2906717360019684
data\1\74.png,data\9\29.png,1,demo/pair/1_9\data_1_74.npy,2,demo/pair/1_9\data_9_29.npy,0.3001693785190582
data\1\74.png,data\9\218.png,1,demo/pair/1_9\data_1_74.npy,2,demo/pair/1_9\data_9_218.npy,0.3175538182258606
data\1\74.png,data\9\37.png,1,demo/pair/1_9\data_1_74.npy,2,demo/pair/1_9\data_9_37.npy,0.3024267852306366
data\1\12.png,data\9\151.png,1,demo/pair/1_9\data_1_12.npy,2,demo/pair/1_9\data_9_151.npy,0.420778751373291
data\1\12.png,data\9\52.png,1,demo/pair/1_9\data_1_12.npy,2,demo/pair/1_9\data_9_52.npy,0.31128886342048645
data\1\12.png,data\9\29.png,1,demo/pair/1_9\data_1_12.npy,2,demo/pair/1_9\data_9_29.npy,0.35321304202079773
data\1\12.png,data\9\218.png,1,demo/pair/1_9\data_1_12.npy,2,demo/pair/1_9\data_9_218.npy,0.3668210506439209
data\1\12.png,data\9\37.png,1,demo/pair/1_9\data_1_12.npy,2,demo/pair/1_9\data_9_37.npy,0.34432515501976013
data\1\31.png,data\9\151.png,1,demo/pair/1_9\data_1_31.npy,2,demo/pair/1_9\data_9_151.npy,0.33860868215560913
data\1\31.png,data\9\52.png,1,demo/pair/1_9\data_1_31.npy,2,demo/pair/1_9\data_9_52.npy,0.2727341055870056
data\1\31.png,data\9\29.png,1,demo/pair/1_9\data_1_31.npy,2,demo/pair/1_9\data_9_29.npy,0.29124271869659424
data\1\31.png,data\9\218.png,1,demo/pair/1_9\data_1_31.npy,2,demo/pair/1_9\data_9_218.npy,0.3162887692451477
data\1\31.png,data\9\37.png,1,demo/pair/1_9\data_1_31.npy,2,demo/pair/1_9\data_9_37.npy,0.2662094235420227
data\1\107.png,data\9\151.png,1,demo/pair/1_9\data_1_107.npy,2,demo/pair/1_9\data_9_151.npy,0.3667891323566437
data\1\107.png,data\9\52.png,1,demo/pair/1_9\data_1_107.npy,2,demo/pair/1_9\data_9_52.npy,0.32068905234336853
data\1\107.png,data\9\29.png,1,demo/pair/1_9\data_1_107.npy,2,demo/pair/1_9\data_9_29.npy,0.36401110887527466
data\1\107.png,data\9\218.png,1,demo/pair/1_9\data_1_107.npy,2,demo/pair/1_9\data_9_218.npy,0.3321252763271332
data\1\107.png,data\9\37.png,1,demo/pair/1_9\data_1_107.npy,2,demo/pair/1_9\data_9_37.npy,0.3137873113155365
data\1\68.png,data\9\151.png,1,demo/pair/1_9\data_1_68.npy,2,demo/pair/1_9\data_9_151.npy,0.2928478419780731
data\1\68.png,data\9\52.png,1,demo/pair/1_9\data_1_68.npy,2,demo/pair/1_9\data_9_52.npy,0.22208832204341888
data\1\68.png,data\9\29.png,1,demo/pair/1_9\data_1_68.npy,2,demo/pair/1_9\data_9_29.npy,0.2760791778564453
data\1\68.png,data\9\218.png,1,demo/pair/1_9\data_1_68.npy,2,demo/pair/1_9\data_9_218.npy,0.28805315494537354
data\1\68.png,data\9\37.png,1,demo/pair/1_9\data_1_68.npy,2,demo/pair/1_9\data_9_37.npy,0.2534243166446686
