img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\2\131.png,data\4\28.png,1,demo/pair/2_4\data_2_131.npy,2,demo/pair/2_4\data_4_28.npy,0.17282016575336456
data\2\131.png,data\4\47.png,1,demo/pair/2_4\data_2_131.npy,2,demo/pair/2_4\data_4_47.npy,0.12020207196474075
data\2\131.png,data\4\10.png,1,demo/pair/2_4\data_2_131.npy,2,demo/pair/2_4\data_4_10.npy,0.12147822231054306
data\2\131.png,data\4\189.png,1,demo/pair/2_4\data_2_131.npy,2,demo/pair/2_4\data_4_189.npy,0.21856902539730072
data\2\131.png,data\4\44.png,1,demo/pair/2_4\data_2_131.npy,2,demo/pair/2_4\data_4_44.npy,0.14459550380706787
data\2\160.png,data\4\28.png,1,demo/pair/2_4\data_2_160.npy,2,demo/pair/2_4\data_4_28.npy,0.15569978952407837
data\2\160.png,data\4\47.png,1,demo/pair/2_4\data_2_160.npy,2,demo/pair/2_4\data_4_47.npy,0.1505773514509201
data\2\160.png,data\4\10.png,1,demo/pair/2_4\data_2_160.npy,2,demo/pair/2_4\data_4_10.npy,0.12519940733909607
data\2\160.png,data\4\189.png,1,demo/pair/2_4\data_2_160.npy,2,demo/pair/2_4\data_4_189.npy,0.22516751289367676
data\2\160.png,data\4\44.png,1,demo/pair/2_4\data_2_160.npy,2,demo/pair/2_4\data_4_44.npy,0.15691380202770233
data\2\138.png,data\4\28.png,1,demo/pair/2_4\data_2_138.npy,2,demo/pair/2_4\data_4_28.npy,0.1849648654460907
data\2\138.png,data\4\47.png,1,demo/pair/2_4\data_2_138.npy,2,demo/pair/2_4\data_4_47.npy,0.13978131115436554
data\2\138.png,data\4\10.png,1,demo/pair/2_4\data_2_138.npy,2,demo/pair/2_4\data_4_10.npy,0.14431530237197876
data\2\138.png,data\4\189.png,1,demo/pair/2_4\data_2_138.npy,2,demo/pair/2_4\data_4_189.npy,0.23466293513774872
data\2\138.png,data\4\44.png,1,demo/pair/2_4\data_2_138.npy,2,demo/pair/2_4\data_4_44.npy,0.15559440851211548
data\2\169.png,data\4\28.png,1,demo/pair/2_4\data_2_169.npy,2,demo/pair/2_4\data_4_28.npy,0.1452893167734146
data\2\169.png,data\4\47.png,1,demo/pair/2_4\data_2_169.npy,2,demo/pair/2_4\data_4_47.npy,0.13450664281845093
data\2\169.png,data\4\10.png,1,demo/pair/2_4\data_2_169.npy,2,demo/pair/2_4\data_4_10.npy,0.1096949502825737
data\2\169.png,data\4\189.png,1,demo/pair/2_4\data_2_169.npy,2,demo/pair/2_4\data_4_189.npy,0.22829687595367432
data\2\169.png,data\4\44.png,1,demo/pair/2_4\data_2_169.npy,2,demo/pair/2_4\data_4_44.npy,0.1353277713060379
data\2\222.png,data\4\28.png,1,demo/pair/2_4\data_2_222.npy,2,demo/pair/2_4\data_4_28.npy,0.1884000301361084
data\2\222.png,data\4\47.png,1,demo/pair/2_4\data_2_222.npy,2,demo/pair/2_4\data_4_47.npy,0.16243553161621094
data\2\222.png,data\4\10.png,1,demo/pair/2_4\data_2_222.npy,2,demo/pair/2_4\data_4_10.npy,0.13974501192569733
data\2\222.png,data\4\189.png,1,demo/pair/2_4\data_2_222.npy,2,demo/pair/2_4\data_4_189.npy,0.2690359950065613
data\2\222.png,data\4\44.png,1,demo/pair/2_4\data_2_222.npy,2,demo/pair/2_4\data_4_44.npy,0.17385727167129517
