img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\3\239.png,data\7\229.png,1,demo/pair/3_7\data_3_239.npy,2,demo/pair/3_7\data_7_229.npy,0.26101061701774597
data\3\239.png,data\7\402.png,1,demo/pair/3_7\data_3_239.npy,2,demo/pair/3_7\data_7_402.npy,0.29168635606765747
data\3\239.png,data\7\301.png,1,demo/pair/3_7\data_3_239.npy,2,demo/pair/3_7\data_7_301.npy,0.3195033073425293
data\3\239.png,data\7\358.png,1,demo/pair/3_7\data_3_239.npy,2,demo/pair/3_7\data_7_358.npy,0.332540899515152
data\3\239.png,data\7\249.png,1,demo/pair/3_7\data_3_239.npy,2,demo/pair/3_7\data_7_249.npy,0.2232397198677063
data\3\252.png,data\7\229.png,1,demo/pair/3_7\data_3_252.npy,2,demo/pair/3_7\data_7_229.npy,0.2678176462650299
data\3\252.png,data\7\402.png,1,demo/pair/3_7\data_3_252.npy,2,demo/pair/3_7\data_7_402.npy,0.2756281793117523
data\3\252.png,data\7\301.png,1,demo/pair/3_7\data_3_252.npy,2,demo/pair/3_7\data_7_301.npy,0.31127309799194336
data\3\252.png,data\7\358.png,1,demo/pair/3_7\data_3_252.npy,2,demo/pair/3_7\data_7_358.npy,0.31466561555862427
data\3\252.png,data\7\249.png,1,demo/pair/3_7\data_3_252.npy,2,demo/pair/3_7\data_7_249.npy,0.24145764112472534
data\3\260.png,data\7\229.png,1,demo/pair/3_7\data_3_260.npy,2,demo/pair/3_7\data_7_229.npy,0.2669849097728729
data\3\260.png,data\7\402.png,1,demo/pair/3_7\data_3_260.npy,2,demo/pair/3_7\data_7_402.npy,0.2988417148590088
data\3\260.png,data\7\301.png,1,demo/pair/3_7\data_3_260.npy,2,demo/pair/3_7\data_7_301.npy,0.3217388987541199
data\3\260.png,data\7\358.png,1,demo/pair/3_7\data_3_260.npy,2,demo/pair/3_7\data_7_358.npy,0.3440327048301697
data\3\260.png,data\7\249.png,1,demo/pair/3_7\data_3_260.npy,2,demo/pair/3_7\data_7_249.npy,0.22902438044548035
data\3\308.png,data\7\229.png,1,demo/pair/3_7\data_3_308.npy,2,demo/pair/3_7\data_7_229.npy,0.31077006459236145
data\3\308.png,data\7\402.png,1,demo/pair/3_7\data_3_308.npy,2,demo/pair/3_7\data_7_402.npy,0.3360045254230499
data\3\308.png,data\7\301.png,1,demo/pair/3_7\data_3_308.npy,2,demo/pair/3_7\data_7_301.npy,0.369622141122818
data\3\308.png,data\7\358.png,1,demo/pair/3_7\data_3_308.npy,2,demo/pair/3_7\data_7_358.npy,0.37645450234413147
data\3\308.png,data\7\249.png,1,demo/pair/3_7\data_3_308.npy,2,demo/pair/3_7\data_7_249.npy,0.2817153334617615
data\3\279.png,data\7\229.png,1,demo/pair/3_7\data_3_279.npy,2,demo/pair/3_7\data_7_229.npy,0.26416462659835815
data\3\279.png,data\7\402.png,1,demo/pair/3_7\data_3_279.npy,2,demo/pair/3_7\data_7_402.npy,0.3014739453792572
data\3\279.png,data\7\301.png,1,demo/pair/3_7\data_3_279.npy,2,demo/pair/3_7\data_7_301.npy,0.330635130405426
data\3\279.png,data\7\358.png,1,demo/pair/3_7\data_3_279.npy,2,demo/pair/3_7\data_7_358.npy,0.33741286396980286
data\3\279.png,data\7\249.png,1,demo/pair/3_7\data_3_279.npy,2,demo/pair/3_7\data_7_249.npy,0.24299633502960205
