img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\2\138.png,data\9\70.png,1,demo/pair/2_9\data_2_138.npy,2,demo/pair/2_9\data_9_70.npy,0.1899416744709015
data\2\138.png,data\9\37.png,1,demo/pair/2_9\data_2_138.npy,2,demo/pair/2_9\data_9_37.npy,0.161581888794899
data\2\138.png,data\9\151.png,1,demo/pair/2_9\data_2_138.npy,2,demo/pair/2_9\data_9_151.npy,0.37109673023223877
data\2\138.png,data\9\52.png,1,demo/pair/2_9\data_2_138.npy,2,demo/pair/2_9\data_9_52.npy,0.2393689602613449
data\2\138.png,data\9\49.png,1,demo/pair/2_9\data_2_138.npy,2,demo/pair/2_9\data_9_49.npy,0.1594696342945099
data\2\8.png,data\9\70.png,1,demo/pair/2_9\data_2_8.npy,2,demo/pair/2_9\data_9_70.npy,0.23996885120868683
data\2\8.png,data\9\37.png,1,demo/pair/2_9\data_2_8.npy,2,demo/pair/2_9\data_9_37.npy,0.18615297973155975
data\2\8.png,data\9\151.png,1,demo/pair/2_9\data_2_8.npy,2,demo/pair/2_9\data_9_151.npy,0.42689719796180725
data\2\8.png,data\9\52.png,1,demo/pair/2_9\data_2_8.npy,2,demo/pair/2_9\data_9_52.npy,0.3045755922794342
data\2\8.png,data\9\49.png,1,demo/pair/2_9\data_2_8.npy,2,demo/pair/2_9\data_9_49.npy,0.22685255110263824
data\2\222.png,data\9\70.png,1,demo/pair/2_9\data_2_222.npy,2,demo/pair/2_9\data_9_70.npy,0.1991560459136963
data\2\222.png,data\9\37.png,1,demo/pair/2_9\data_2_222.npy,2,demo/pair/2_9\data_9_37.npy,0.17703136801719666
data\2\222.png,data\9\151.png,1,demo/pair/2_9\data_2_222.npy,2,demo/pair/2_9\data_9_151.npy,0.3540067672729492
data\2\222.png,data\9\52.png,1,demo/pair/2_9\data_2_222.npy,2,demo/pair/2_9\data_9_52.npy,0.2620655298233032
data\2\222.png,data\9\49.png,1,demo/pair/2_9\data_2_222.npy,2,demo/pair/2_9\data_9_49.npy,0.1952936351299286
data\2\183.png,data\9\70.png,1,demo/pair/2_9\data_2_183.npy,2,demo/pair/2_9\data_9_70.npy,0.20313620567321777
data\2\183.png,data\9\37.png,1,demo/pair/2_9\data_2_183.npy,2,demo/pair/2_9\data_9_37.npy,0.2024046927690506
data\2\183.png,data\9\151.png,1,demo/pair/2_9\data_2_183.npy,2,demo/pair/2_9\data_9_151.npy,0.3976467549800873
data\2\183.png,data\9\52.png,1,demo/pair/2_9\data_2_183.npy,2,demo/pair/2_9\data_9_52.npy,0.2865510582923889
data\2\183.png,data\9\49.png,1,demo/pair/2_9\data_2_183.npy,2,demo/pair/2_9\data_9_49.npy,0.21688710153102875
data\2\131.png,data\9\70.png,1,demo/pair/2_9\data_2_131.npy,2,demo/pair/2_9\data_9_70.npy,0.23819732666015625
data\2\131.png,data\9\37.png,1,demo/pair/2_9\data_2_131.npy,2,demo/pair/2_9\data_9_37.npy,0.19153934717178345
data\2\131.png,data\9\151.png,1,demo/pair/2_9\data_2_131.npy,2,demo/pair/2_9\data_9_151.npy,0.4240530729293823
data\2\131.png,data\9\52.png,1,demo/pair/2_9\data_2_131.npy,2,demo/pair/2_9\data_9_52.npy,0.30229490995407104
data\2\131.png,data\9\49.png,1,demo/pair/2_9\data_2_131.npy,2,demo/pair/2_9\data_9_49.npy,0.23638218641281128
