img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\4\47.png,data\8\487.png,1,demo/pair/4_8\data_4_47.npy,2,demo/pair/4_8\data_8_487.npy,0.23539645969867706
data\4\47.png,data\8\367.png,1,demo/pair/4_8\data_4_47.npy,2,demo/pair/4_8\data_8_367.npy,0.2557370066642761
data\4\47.png,data\8\372.png,1,demo/pair/4_8\data_4_47.npy,2,demo/pair/4_8\data_8_372.npy,0.2647835314273834
data\4\47.png,data\8\339.png,1,demo/pair/4_8\data_4_47.npy,2,demo/pair/4_8\data_8_339.npy,0.3178923428058624
data\4\47.png,data\8\496.png,1,demo/pair/4_8\data_4_47.npy,2,demo/pair/4_8\data_8_496.npy,0.2480027824640274
data\4\117.png,data\8\487.png,1,demo/pair/4_8\data_4_117.npy,2,demo/pair/4_8\data_8_487.npy,0.31642624735832214
data\4\117.png,data\8\367.png,1,demo/pair/4_8\data_4_117.npy,2,demo/pair/4_8\data_8_367.npy,0.33135324716567993
data\4\117.png,data\8\372.png,1,demo/pair/4_8\data_4_117.npy,2,demo/pair/4_8\data_8_372.npy,0.3436245024204254
data\4\117.png,data\8\339.png,1,demo/pair/4_8\data_4_117.npy,2,demo/pair/4_8\data_8_339.npy,0.38611719012260437
data\4\117.png,data\8\496.png,1,demo/pair/4_8\data_4_117.npy,2,demo/pair/4_8\data_8_496.npy,0.33059433102607727
data\4\44.png,data\8\487.png,1,demo/pair/4_8\data_4_44.npy,2,demo/pair/4_8\data_8_487.npy,0.1951690912246704
data\4\44.png,data\8\367.png,1,demo/pair/4_8\data_4_44.npy,2,demo/pair/4_8\data_8_367.npy,0.2119353860616684
data\4\44.png,data\8\372.png,1,demo/pair/4_8\data_4_44.npy,2,demo/pair/4_8\data_8_372.npy,0.2353801280260086
data\4\44.png,data\8\339.png,1,demo/pair/4_8\data_4_44.npy,2,demo/pair/4_8\data_8_339.npy,0.2918294072151184
data\4\44.png,data\8\496.png,1,demo/pair/4_8\data_4_44.npy,2,demo/pair/4_8\data_8_496.npy,0.20546679198741913
data\4\32.png,data\8\487.png,1,demo/pair/4_8\data_4_32.npy,2,demo/pair/4_8\data_8_487.npy,0.21762430667877197
data\4\32.png,data\8\367.png,1,demo/pair/4_8\data_4_32.npy,2,demo/pair/4_8\data_8_367.npy,0.2170446664094925
data\4\32.png,data\8\372.png,1,demo/pair/4_8\data_4_32.npy,2,demo/pair/4_8\data_8_372.npy,0.23379828035831451
data\4\32.png,data\8\339.png,1,demo/pair/4_8\data_4_32.npy,2,demo/pair/4_8\data_8_339.npy,0.3077390789985657
data\4\32.png,data\8\496.png,1,demo/pair/4_8\data_4_32.npy,2,demo/pair/4_8\data_8_496.npy,0.23796653747558594
data\4\157.png,data\8\487.png,1,demo/pair/4_8\data_4_157.npy,2,demo/pair/4_8\data_8_487.npy,0.3082836866378784
data\4\157.png,data\8\367.png,1,demo/pair/4_8\data_4_157.npy,2,demo/pair/4_8\data_8_367.npy,0.3224317729473114
data\4\157.png,data\8\372.png,1,demo/pair/4_8\data_4_157.npy,2,demo/pair/4_8\data_8_372.npy,0.33813759684562683
data\4\157.png,data\8\339.png,1,demo/pair/4_8\data_4_157.npy,2,demo/pair/4_8\data_8_339.npy,0.39651861786842346
data\4\157.png,data\8\496.png,1,demo/pair/4_8\data_4_157.npy,2,demo/pair/4_8\data_8_496.npy,0.3349063992500305
