img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\10\535.png,data\5\63.png,1,demo/pair/0_5\data_10_535.npy,2,demo/pair/0_5\data_5_63.npy,0.5934046506881714
data\10\535.png,data\5\12.png,1,demo/pair/0_5\data_10_535.npy,2,demo/pair/0_5\data_5_12.npy,0.44927120208740234
data\10\535.png,data\5\146.png,1,demo/pair/0_5\data_10_535.npy,2,demo/pair/0_5\data_5_146.npy,0.7301479578018188
data\10\535.png,data\5\50.png,1,demo/pair/0_5\data_10_535.npy,2,demo/pair/0_5\data_5_50.npy,0.5973576307296753
data\10\535.png,data\5\326.png,1,demo/pair/0_5\data_10_535.npy,2,demo/pair/0_5\data_5_326.npy,0.7468522191047668
data\10\572.png,data\5\63.png,1,demo/pair/0_5\data_10_572.npy,2,demo/pair/0_5\data_5_63.npy,0.5704611539840698
data\10\572.png,data\5\12.png,1,demo/pair/0_5\data_10_572.npy,2,demo/pair/0_5\data_5_12.npy,0.4629558026790619
data\10\572.png,data\5\146.png,1,demo/pair/0_5\data_10_572.npy,2,demo/pair/0_5\data_5_146.npy,0.7301416397094727
data\10\572.png,data\5\50.png,1,demo/pair/0_5\data_10_572.npy,2,demo/pair/0_5\data_5_50.npy,0.5790724754333496
data\10\572.png,data\5\326.png,1,demo/pair/0_5\data_10_572.npy,2,demo/pair/0_5\data_5_326.npy,0.7024257779121399
data\10\623.png,data\5\63.png,1,demo/pair/0_5\data_10_623.npy,2,demo/pair/0_5\data_5_63.npy,0.6511232256889343
data\10\623.png,data\5\12.png,1,demo/pair/0_5\data_10_623.npy,2,demo/pair/0_5\data_5_12.npy,0.4970559775829315
data\10\623.png,data\5\146.png,1,demo/pair/0_5\data_10_623.npy,2,demo/pair/0_5\data_5_146.npy,0.7724952697753906
data\10\623.png,data\5\50.png,1,demo/pair/0_5\data_10_623.npy,2,demo/pair/0_5\data_5_50.npy,0.6387218236923218
data\10\623.png,data\5\326.png,1,demo/pair/0_5\data_10_623.npy,2,demo/pair/0_5\data_5_326.npy,0.7494454979896545
data\10\657.png,data\5\63.png,1,demo/pair/0_5\data_10_657.npy,2,demo/pair/0_5\data_5_63.npy,0.5830535292625427
data\10\657.png,data\5\12.png,1,demo/pair/0_5\data_10_657.npy,2,demo/pair/0_5\data_5_12.npy,0.49223268032073975
data\10\657.png,data\5\146.png,1,demo/pair/0_5\data_10_657.npy,2,demo/pair/0_5\data_5_146.npy,0.680890679359436
data\10\657.png,data\5\50.png,1,demo/pair/0_5\data_10_657.npy,2,demo/pair/0_5\data_5_50.npy,0.5820947885513306
data\10\657.png,data\5\326.png,1,demo/pair/0_5\data_10_657.npy,2,demo/pair/0_5\data_5_326.npy,0.6420007348060608
data\10\555.png,data\5\63.png,1,demo/pair/0_5\data_10_555.npy,2,demo/pair/0_5\data_5_63.npy,0.6062802076339722
data\10\555.png,data\5\12.png,1,demo/pair/0_5\data_10_555.npy,2,demo/pair/0_5\data_5_12.npy,0.4568251073360443
data\10\555.png,data\5\146.png,1,demo/pair/0_5\data_10_555.npy,2,demo/pair/0_5\data_5_146.npy,0.7355837225914001
data\10\555.png,data\5\50.png,1,demo/pair/0_5\data_10_555.npy,2,demo/pair/0_5\data_5_50.npy,0.5993151068687439
data\10\555.png,data\5\326.png,1,demo/pair/0_5\data_10_555.npy,2,demo/pair/0_5\data_5_326.npy,0.7471105456352234
