img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\1\18.png,data\7\229.png,1,demo/pair/1_7\data_1_18.npy,2,demo/pair/1_7\data_7_229.npy,0.18577978014945984
data\1\18.png,data\7\377.png,1,demo/pair/1_7\data_1_18.npy,2,demo/pair/1_7\data_7_377.npy,0.19170325994491577
data\1\18.png,data\7\241.png,1,demo/pair/1_7\data_1_18.npy,2,demo/pair/1_7\data_7_241.npy,0.1839800775051117
data\1\18.png,data\7\383.png,1,demo/pair/1_7\data_1_18.npy,2,demo/pair/1_7\data_7_383.npy,0.19135600328445435
data\1\18.png,data\7\358.png,1,demo/pair/1_7\data_1_18.npy,2,demo/pair/1_7\data_7_358.npy,0.16866473853588104
data\1\22.png,data\7\229.png,1,demo/pair/1_7\data_1_22.npy,2,demo/pair/1_7\data_7_229.npy,0.09052610397338867
data\1\22.png,data\7\377.png,1,demo/pair/1_7\data_1_22.npy,2,demo/pair/1_7\data_7_377.npy,0.10448019951581955
data\1\22.png,data\7\241.png,1,demo/pair/1_7\data_1_22.npy,2,demo/pair/1_7\data_7_241.npy,0.08481723070144653
data\1\22.png,data\7\383.png,1,demo/pair/1_7\data_1_22.npy,2,demo/pair/1_7\data_7_383.npy,0.11993952095508575
data\1\22.png,data\7\358.png,1,demo/pair/1_7\data_1_22.npy,2,demo/pair/1_7\data_7_358.npy,0.07958517968654633
data\1\68.png,data\7\229.png,1,demo/pair/1_7\data_1_68.npy,2,demo/pair/1_7\data_7_229.npy,0.2098238468170166
data\1\68.png,data\7\377.png,1,demo/pair/1_7\data_1_68.npy,2,demo/pair/1_7\data_7_377.npy,0.2392675280570984
data\1\68.png,data\7\241.png,1,demo/pair/1_7\data_1_68.npy,2,demo/pair/1_7\data_7_241.npy,0.22646598517894745
data\1\68.png,data\7\383.png,1,demo/pair/1_7\data_1_68.npy,2,demo/pair/1_7\data_7_383.npy,0.1755247265100479
data\1\68.png,data\7\358.png,1,demo/pair/1_7\data_1_68.npy,2,demo/pair/1_7\data_7_358.npy,0.2024926096200943
data\1\48.png,data\7\229.png,1,demo/pair/1_7\data_1_48.npy,2,demo/pair/1_7\data_7_229.npy,0.11961086094379425
data\1\48.png,data\7\377.png,1,demo/pair/1_7\data_1_48.npy,2,demo/pair/1_7\data_7_377.npy,0.15809379518032074
data\1\48.png,data\7\241.png,1,demo/pair/1_7\data_1_48.npy,2,demo/pair/1_7\data_7_241.npy,0.13250157237052917
data\1\48.png,data\7\383.png,1,demo/pair/1_7\data_1_48.npy,2,demo/pair/1_7\data_7_383.npy,0.14762848615646362
data\1\48.png,data\7\358.png,1,demo/pair/1_7\data_1_48.npy,2,demo/pair/1_7\data_7_358.npy,0.12239009141921997
data\1\77.png,data\7\229.png,1,demo/pair/1_7\data_1_77.npy,2,demo/pair/1_7\data_7_229.npy,0.16043981909751892
data\1\77.png,data\7\377.png,1,demo/pair/1_7\data_1_77.npy,2,demo/pair/1_7\data_7_377.npy,0.18080677092075348
data\1\77.png,data\7\241.png,1,demo/pair/1_7\data_1_77.npy,2,demo/pair/1_7\data_7_241.npy,0.16856205463409424
data\1\77.png,data\7\383.png,1,demo/pair/1_7\data_1_77.npy,2,demo/pair/1_7\data_7_383.npy,0.11216326057910919
data\1\77.png,data\7\358.png,1,demo/pair/1_7\data_1_77.npy,2,demo/pair/1_7\data_7_358.npy,0.14515402913093567
