img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\2\183.png,data\3\252.png,1,demo/pair/2_3\data_2_183.npy,2,demo/pair/2_3\data_3_252.npy,0.8640539646148682
data\2\183.png,data\3\284.png,1,demo/pair/2_3\data_2_183.npy,2,demo/pair/2_3\data_3_284.npy,0.7873261570930481
data\2\183.png,data\3\308.png,1,demo/pair/2_3\data_2_183.npy,2,demo/pair/2_3\data_3_308.npy,0.8107297420501709
data\2\183.png,data\3\231.png,1,demo/pair/2_3\data_2_183.npy,2,demo/pair/2_3\data_3_231.npy,0.809398353099823
data\2\183.png,data\3\279.png,1,demo/pair/2_3\data_2_183.npy,2,demo/pair/2_3\data_3_279.npy,0.8310309648513794
data\2\195.png,data\3\252.png,1,demo/pair/2_3\data_2_195.npy,2,demo/pair/2_3\data_3_252.npy,0.8916166424751282
data\2\195.png,data\3\284.png,1,demo/pair/2_3\data_2_195.npy,2,demo/pair/2_3\data_3_284.npy,0.802638828754425
data\2\195.png,data\3\308.png,1,demo/pair/2_3\data_2_195.npy,2,demo/pair/2_3\data_3_308.npy,0.8162981867790222
data\2\195.png,data\3\231.png,1,demo/pair/2_3\data_2_195.npy,2,demo/pair/2_3\data_3_231.npy,0.8477116823196411
data\2\195.png,data\3\279.png,1,demo/pair/2_3\data_2_195.npy,2,demo/pair/2_3\data_3_279.npy,0.8371650576591492
data\2\23.png,data\3\252.png,1,demo/pair/2_3\data_2_23.npy,2,demo/pair/2_3\data_3_252.npy,0.7105786800384521
data\2\23.png,data\3\284.png,1,demo/pair/2_3\data_2_23.npy,2,demo/pair/2_3\data_3_284.npy,0.7442725896835327
data\2\23.png,data\3\308.png,1,demo/pair/2_3\data_2_23.npy,2,demo/pair/2_3\data_3_308.npy,0.7310705184936523
data\2\23.png,data\3\231.png,1,demo/pair/2_3\data_2_23.npy,2,demo/pair/2_3\data_3_231.npy,0.7155693769454956
data\2\23.png,data\3\279.png,1,demo/pair/2_3\data_2_23.npy,2,demo/pair/2_3\data_3_279.npy,0.7254897356033325
data\2\138.png,data\3\252.png,1,demo/pair/2_3\data_2_138.npy,2,demo/pair/2_3\data_3_252.npy,0.7848711013793945
data\2\138.png,data\3\284.png,1,demo/pair/2_3\data_2_138.npy,2,demo/pair/2_3\data_3_284.npy,0.791419506072998
data\2\138.png,data\3\308.png,1,demo/pair/2_3\data_2_138.npy,2,demo/pair/2_3\data_3_308.npy,0.7378443479537964
data\2\138.png,data\3\231.png,1,demo/pair/2_3\data_2_138.npy,2,demo/pair/2_3\data_3_231.npy,0.7824941277503967
data\2\138.png,data\3\279.png,1,demo/pair/2_3\data_2_138.npy,2,demo/pair/2_3\data_3_279.npy,0.8168492913246155
data\2\222.png,data\3\252.png,1,demo/pair/2_3\data_2_222.npy,2,demo/pair/2_3\data_3_252.npy,0.8348747491836548
data\2\222.png,data\3\284.png,1,demo/pair/2_3\data_2_222.npy,2,demo/pair/2_3\data_3_284.npy,0.8966279029846191
data\2\222.png,data\3\308.png,1,demo/pair/2_3\data_2_222.npy,2,demo/pair/2_3\data_3_308.npy,0.7760741710662842
data\2\222.png,data\3\231.png,1,demo/pair/2_3\data_2_222.npy,2,demo/pair/2_3\data_3_231.npy,0.9179505705833435
data\2\222.png,data\3\279.png,1,demo/pair/2_3\data_2_222.npy,2,demo/pair/2_3\data_3_279.npy,0.9035090208053589
