img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\6\385.png,data\9\114.png,1,demo/pair/6_9\data_6_385.npy,2,demo/pair/6_9\data_9_114.npy,0.16068735718727112
data\6\385.png,data\9\49.png,1,demo/pair/6_9\data_6_385.npy,2,demo/pair/6_9\data_9_49.npy,0.13772858679294586
data\6\385.png,data\9\29.png,1,demo/pair/6_9\data_6_385.npy,2,demo/pair/6_9\data_9_29.npy,0.10336580872535706
data\6\385.png,data\9\218.png,1,demo/pair/6_9\data_6_385.npy,2,demo/pair/6_9\data_9_218.npy,0.19957444071769714
data\6\385.png,data\9\52.png,1,demo/pair/6_9\data_6_385.npy,2,demo/pair/6_9\data_9_52.npy,0.19321009516716003
data\6\311.png,data\9\114.png,1,demo/pair/6_9\data_6_311.npy,2,demo/pair/6_9\data_9_114.npy,0.1951962411403656
data\6\311.png,data\9\49.png,1,demo/pair/6_9\data_6_311.npy,2,demo/pair/6_9\data_9_49.npy,0.19720816612243652
data\6\311.png,data\9\29.png,1,demo/pair/6_9\data_6_311.npy,2,demo/pair/6_9\data_9_29.npy,0.13842444121837616
data\6\311.png,data\9\218.png,1,demo/pair/6_9\data_6_311.npy,2,demo/pair/6_9\data_9_218.npy,0.20901823043823242
data\6\311.png,data\9\52.png,1,demo/pair/6_9\data_6_311.npy,2,demo/pair/6_9\data_9_52.npy,0.2529173195362091
data\6\587.png,data\9\114.png,1,demo/pair/6_9\data_6_587.npy,2,demo/pair/6_9\data_9_114.npy,0.11034230887889862
data\6\587.png,data\9\49.png,1,demo/pair/6_9\data_6_587.npy,2,demo/pair/6_9\data_9_49.npy,0.0868004560470581
data\6\587.png,data\9\29.png,1,demo/pair/6_9\data_6_587.npy,2,demo/pair/6_9\data_9_29.npy,0.016916947439312935
data\6\587.png,data\9\218.png,1,demo/pair/6_9\data_6_587.npy,2,demo/pair/6_9\data_9_218.npy,0.11497171223163605
data\6\587.png,data\9\52.png,1,demo/pair/6_9\data_6_587.npy,2,demo/pair/6_9\data_9_52.npy,0.13902507722377777
data\6\600.png,data\9\114.png,1,demo/pair/6_9\data_6_600.npy,2,demo/pair/6_9\data_9_114.npy,0.1453622430562973
data\6\600.png,data\9\49.png,1,demo/pair/6_9\data_6_600.npy,2,demo/pair/6_9\data_9_49.npy,0.11163707822561264
data\6\600.png,data\9\29.png,1,demo/pair/6_9\data_6_600.npy,2,demo/pair/6_9\data_9_29.npy,0.053381919860839844
data\6\600.png,data\9\218.png,1,demo/pair/6_9\data_6_600.npy,2,demo/pair/6_9\data_9_218.npy,0.14505945146083832
data\6\600.png,data\9\52.png,1,demo/pair/6_9\data_6_600.npy,2,demo/pair/6_9\data_9_52.npy,0.16656966507434845
data\6\392.png,data\9\114.png,1,demo/pair/6_9\data_6_392.npy,2,demo/pair/6_9\data_9_114.npy,0.1740027517080307
data\6\392.png,data\9\49.png,1,demo/pair/6_9\data_6_392.npy,2,demo/pair/6_9\data_9_49.npy,0.18785706162452698
data\6\392.png,data\9\29.png,1,demo/pair/6_9\data_6_392.npy,2,demo/pair/6_9\data_9_29.npy,0.10999179631471634
data\6\392.png,data\9\218.png,1,demo/pair/6_9\data_6_392.npy,2,demo/pair/6_9\data_9_218.npy,0.208379864692688
data\6\392.png,data\9\52.png,1,demo/pair/6_9\data_6_392.npy,2,demo/pair/6_9\data_9_52.npy,0.20898108184337616
