img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\1\107.png,data\2\169.png,1,demo/pair/1_2\data_1_107.npy,2,demo/pair/1_2\data_2_169.npy,0.12611694633960724
data\1\107.png,data\2\160.png,1,demo/pair/1_2\data_1_107.npy,2,demo/pair/1_2\data_2_160.npy,0.10060835629701614
data\1\107.png,data\2\138.png,1,demo/pair/1_2\data_1_107.npy,2,demo/pair/1_2\data_2_138.npy,0.18558144569396973
data\1\107.png,data\2\183.png,1,demo/pair/1_2\data_1_107.npy,2,demo/pair/1_2\data_2_183.npy,0.1990644335746765
data\1\107.png,data\2\131.png,1,demo/pair/1_2\data_1_107.npy,2,demo/pair/1_2\data_2_131.npy,0.1482415497303009
data\1\18.png,data\2\169.png,1,demo/pair/1_2\data_1_18.npy,2,demo/pair/1_2\data_2_169.npy,0.14279359579086304
data\1\18.png,data\2\160.png,1,demo/pair/1_2\data_1_18.npy,2,demo/pair/1_2\data_2_160.npy,0.11161134392023087
data\1\18.png,data\2\138.png,1,demo/pair/1_2\data_1_18.npy,2,demo/pair/1_2\data_2_138.npy,0.1574048548936844
data\1\18.png,data\2\183.png,1,demo/pair/1_2\data_1_18.npy,2,demo/pair/1_2\data_2_183.npy,0.15358975529670715
data\1\18.png,data\2\131.png,1,demo/pair/1_2\data_1_18.npy,2,demo/pair/1_2\data_2_131.npy,0.1016560047864914
data\1\27.png,data\2\169.png,1,demo/pair/1_2\data_1_27.npy,2,demo/pair/1_2\data_2_169.npy,0.1072695404291153
data\1\27.png,data\2\160.png,1,demo/pair/1_2\data_1_27.npy,2,demo/pair/1_2\data_2_160.npy,0.09327074140310287
data\1\27.png,data\2\138.png,1,demo/pair/1_2\data_1_27.npy,2,demo/pair/1_2\data_2_138.npy,0.12301692366600037
data\1\27.png,data\2\183.png,1,demo/pair/1_2\data_1_27.npy,2,demo/pair/1_2\data_2_183.npy,0.14552494883537292
data\1\27.png,data\2\131.png,1,demo/pair/1_2\data_1_27.npy,2,demo/pair/1_2\data_2_131.npy,0.08183134347200394
data\1\74.png,data\2\169.png,1,demo/pair/1_2\data_1_74.npy,2,demo/pair/1_2\data_2_169.npy,0.09344735741615295
data\1\74.png,data\2\160.png,1,demo/pair/1_2\data_1_74.npy,2,demo/pair/1_2\data_2_160.npy,0.05838160216808319
data\1\74.png,data\2\138.png,1,demo/pair/1_2\data_1_74.npy,2,demo/pair/1_2\data_2_138.npy,0.13220995664596558
data\1\74.png,data\2\183.png,1,demo/pair/1_2\data_1_74.npy,2,demo/pair/1_2\data_2_183.npy,0.13381826877593994
data\1\74.png,data\2\131.png,1,demo/pair/1_2\data_1_74.npy,2,demo/pair/1_2\data_2_131.npy,0.09287217259407043
data\1\68.png,data\2\169.png,1,demo/pair/1_2\data_1_68.npy,2,demo/pair/1_2\data_2_169.npy,0.09158114343881607
data\1\68.png,data\2\160.png,1,demo/pair/1_2\data_1_68.npy,2,demo/pair/1_2\data_2_160.npy,0.06773824244737625
data\1\68.png,data\2\138.png,1,demo/pair/1_2\data_1_68.npy,2,demo/pair/1_2\data_2_138.npy,0.12008802592754364
data\1\68.png,data\2\183.png,1,demo/pair/1_2\data_1_68.npy,2,demo/pair/1_2\data_2_183.npy,0.13124187290668488
data\1\68.png,data\2\131.png,1,demo/pair/1_2\data_1_68.npy,2,demo/pair/1_2\data_2_131.npy,0.06214102730154991
