img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\2\131.png,data\5\176.png,1,demo/pair/2_5\data_2_131.npy,2,demo/pair/2_5\data_5_176.npy,0.240103080868721
data\2\131.png,data\5\139.png,1,demo/pair/2_5\data_2_131.npy,2,demo/pair/2_5\data_5_139.npy,0.21460649371147156
data\2\131.png,data\5\35.png,1,demo/pair/2_5\data_2_131.npy,2,demo/pair/2_5\data_5_35.npy,0.14158204197883606
data\2\131.png,data\5\12.png,1,demo/pair/2_5\data_2_131.npy,2,demo/pair/2_5\data_5_12.npy,0.1655789315700531
data\2\131.png,data\5\50.png,1,demo/pair/2_5\data_2_131.npy,2,demo/pair/2_5\data_5_50.npy,0.16367165744304657
data\2\169.png,data\5\176.png,1,demo/pair/2_5\data_2_169.npy,2,demo/pair/2_5\data_5_176.npy,0.2261790782213211
data\2\169.png,data\5\139.png,1,demo/pair/2_5\data_2_169.npy,2,demo/pair/2_5\data_5_139.npy,0.19748330116271973
data\2\169.png,data\5\35.png,1,demo/pair/2_5\data_2_169.npy,2,demo/pair/2_5\data_5_35.npy,0.12978322803974152
data\2\169.png,data\5\12.png,1,demo/pair/2_5\data_2_169.npy,2,demo/pair/2_5\data_5_12.npy,0.14834672212600708
data\2\169.png,data\5\50.png,1,demo/pair/2_5\data_2_169.npy,2,demo/pair/2_5\data_5_50.npy,0.1517249047756195
data\2\138.png,data\5\176.png,1,demo/pair/2_5\data_2_138.npy,2,demo/pair/2_5\data_5_176.npy,0.22267216444015503
data\2\138.png,data\5\139.png,1,demo/pair/2_5\data_2_138.npy,2,demo/pair/2_5\data_5_139.npy,0.20068499445915222
data\2\138.png,data\5\35.png,1,demo/pair/2_5\data_2_138.npy,2,demo/pair/2_5\data_5_35.npy,0.15375205874443054
data\2\138.png,data\5\12.png,1,demo/pair/2_5\data_2_138.npy,2,demo/pair/2_5\data_5_12.npy,0.15929660201072693
data\2\138.png,data\5\50.png,1,demo/pair/2_5\data_2_138.npy,2,demo/pair/2_5\data_5_50.npy,0.16999641060829163
data\2\183.png,data\5\176.png,1,demo/pair/2_5\data_2_183.npy,2,demo/pair/2_5\data_5_176.npy,0.27056992053985596
data\2\183.png,data\5\139.png,1,demo/pair/2_5\data_2_183.npy,2,demo/pair/2_5\data_5_139.npy,0.2292025089263916
data\2\183.png,data\5\35.png,1,demo/pair/2_5\data_2_183.npy,2,demo/pair/2_5\data_5_35.npy,0.17902761697769165
data\2\183.png,data\5\12.png,1,demo/pair/2_5\data_2_183.npy,2,demo/pair/2_5\data_5_12.npy,0.18351952731609344
data\2\183.png,data\5\50.png,1,demo/pair/2_5\data_2_183.npy,2,demo/pair/2_5\data_5_50.npy,0.18786460161209106
data\2\160.png,data\5\176.png,1,demo/pair/2_5\data_2_160.npy,2,demo/pair/2_5\data_5_176.npy,0.2261209338903427
data\2\160.png,data\5\139.png,1,demo/pair/2_5\data_2_160.npy,2,demo/pair/2_5\data_5_139.npy,0.22015126049518585
data\2\160.png,data\5\35.png,1,demo/pair/2_5\data_2_160.npy,2,demo/pair/2_5\data_5_35.npy,0.15842127799987793
data\2\160.png,data\5\12.png,1,demo/pair/2_5\data_2_160.npy,2,demo/pair/2_5\data_5_12.npy,0.191827654838562
data\2\160.png,data\5\50.png,1,demo/pair/2_5\data_2_160.npy,2,demo/pair/2_5\data_5_50.npy,0.1896200180053711
