img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\3\231.png,data\8\372.png,1,demo/pair/3_8\data_3_231.npy,2,demo/pair/3_8\data_8_372.npy,0.32616525888442993
data\3\231.png,data\8\339.png,1,demo/pair/3_8\data_3_231.npy,2,demo/pair/3_8\data_8_339.npy,0.3246629536151886
data\3\231.png,data\8\392.png,1,demo/pair/3_8\data_3_231.npy,2,demo/pair/3_8\data_8_392.npy,0.331233412027359
data\3\231.png,data\8\336.png,1,demo/pair/3_8\data_3_231.npy,2,demo/pair/3_8\data_8_336.npy,0.3014907240867615
data\3\231.png,data\8\408.png,1,demo/pair/3_8\data_3_231.npy,2,demo/pair/3_8\data_8_408.npy,0.3272199034690857
data\3\311.png,data\8\372.png,1,demo/pair/3_8\data_3_311.npy,2,demo/pair/3_8\data_8_372.npy,0.30234795808792114
data\3\311.png,data\8\339.png,1,demo/pair/3_8\data_3_311.npy,2,demo/pair/3_8\data_8_339.npy,0.2689693570137024
data\3\311.png,data\8\392.png,1,demo/pair/3_8\data_3_311.npy,2,demo/pair/3_8\data_8_392.npy,0.2986129820346832
data\3\311.png,data\8\336.png,1,demo/pair/3_8\data_3_311.npy,2,demo/pair/3_8\data_8_336.npy,0.2541806101799011
data\3\311.png,data\8\408.png,1,demo/pair/3_8\data_3_311.npy,2,demo/pair/3_8\data_8_408.npy,0.27888280153274536
data\3\252.png,data\8\372.png,1,demo/pair/3_8\data_3_252.npy,2,demo/pair/3_8\data_8_372.npy,0.30216407775878906
data\3\252.png,data\8\339.png,1,demo/pair/3_8\data_3_252.npy,2,demo/pair/3_8\data_8_339.npy,0.2899404466152191
data\3\252.png,data\8\392.png,1,demo/pair/3_8\data_3_252.npy,2,demo/pair/3_8\data_8_392.npy,0.29972347617149353
data\3\252.png,data\8\336.png,1,demo/pair/3_8\data_3_252.npy,2,demo/pair/3_8\data_8_336.npy,0.27098238468170166
data\3\252.png,data\8\408.png,1,demo/pair/3_8\data_3_252.npy,2,demo/pair/3_8\data_8_408.npy,0.29488253593444824
data\3\239.png,data\8\372.png,1,demo/pair/3_8\data_3_239.npy,2,demo/pair/3_8\data_8_372.npy,0.33501550555229187
data\3\239.png,data\8\339.png,1,demo/pair/3_8\data_3_239.npy,2,demo/pair/3_8\data_8_339.npy,0.31301823258399963
data\3\239.png,data\8\392.png,1,demo/pair/3_8\data_3_239.npy,2,demo/pair/3_8\data_8_392.npy,0.32588398456573486
data\3\239.png,data\8\336.png,1,demo/pair/3_8\data_3_239.npy,2,demo/pair/3_8\data_8_336.npy,0.2948701083660126
data\3\239.png,data\8\408.png,1,demo/pair/3_8\data_3_239.npy,2,demo/pair/3_8\data_8_408.npy,0.32021525502204895
data\3\308.png,data\8\372.png,1,demo/pair/3_8\data_3_308.npy,2,demo/pair/3_8\data_8_372.npy,0.34590885043144226
data\3\308.png,data\8\339.png,1,demo/pair/3_8\data_3_308.npy,2,demo/pair/3_8\data_8_339.npy,0.3173922896385193
data\3\308.png,data\8\392.png,1,demo/pair/3_8\data_3_308.npy,2,demo/pair/3_8\data_8_392.npy,0.34035757184028625
data\3\308.png,data\8\336.png,1,demo/pair/3_8\data_3_308.npy,2,demo/pair/3_8\data_8_336.npy,0.30535903573036194
data\3\308.png,data\8\408.png,1,demo/pair/3_8\data_3_308.npy,2,demo/pair/3_8\data_8_408.npy,0.32030418515205383
